"","ISIN","Country","year","str","PTI","SI","TXT","CTP","cetr_5","diff_c","cetr_5_s","etr_5","diff_e","etr_5_s","ASSETS","LTD","RD","PTI_FOREIGN","ROA","FTSE_ESG_a","ESG","Sector","CAPEX","mean_ROA","n","median_ROA","ctrygrp","PERF","cetr","LEV","RDS","SIZE","FOREIGN","FOR","BTD","sdg01","sdg02","sdg03","sdg04","sdg05","sdg06","sdg07","sdg08","sdg09","sdg10","sdg11","sdg12","sdg13","sdg14","sdg15","sdg16","sdg17","sdg","gc","gri","int","report","sdg_total","s_themes","SDG","GC","GRI","INT"
"537","US64110D1046","US",2016,0.38923934,665,0,156,102,0.200079397,-156.8441611,-0.106630719,0.336443033,-102.8441611,0.029732917,9493,76.36690647,779,459,6.793686469,3.2,66,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"USA",-0.489529333763158,0.153383458646617,0.00804454929632361,0.0820604656062362,9.1583099638818,1,0.690225563909774,-0.0104720908447277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"538","US64110D1046","US",2020,0.25766571,962,0,232,338,1.308514428,90.12558698,0.962012815,0.403990025,-15.87441302,0.057488412,9360,401.7518248,881,529,11.39675394,3.1,51,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"USA",0.17650090881579,0.351351351351351,0.0429222035042735,0.0941239316239316,9.14420056947164,1,0.54989604989605,-0.0358462880202778,0,3,0,0,0,0,3,0,0,2,0,0,13,0,0,8,1,0,0,29,0,"report",1,6,"noSDG","no GC-member","GRI","no report<IR>"
"539","US6516391066","US",2016,0.38923934,-214,0,563,85,0.185602467,168.2972188,-0.08601606,0.428368121,646.2972188,0.156749595,21031,43.04635762,134,NA,-0.927189619,4.2,95,"METAL PRODUCERS","#Calc",1.22354257483333,6,2.277418516,"USA",-2.15073219383333,-0.397196261682243,0.00204680507916885,0.00637154676430032,9.95375281868368,0,0,-0.00408125967322524,2,0,2,2,4,7,11,8,0,2,0,0,36,0,85,23,30,41,6,13,0,"report",464,12,"SDG","GC-member","GRI","no report<IR>"
"540","US6516391066","US",2020,0.25766571,3143,0,704,400,NA,-409.8433265,NA,0.237934349,-105.8433265,-0.011528748,41369,29.59840056,122,2512,7.72777006,4.2,86,"METAL PRODUCERS","#Calc",3.1694693675,6,3.362519569,"USA",4.5583006925,0.127266942411709,0.000715472952210592,0.00294906814281225,10.6302870870579,1,0.79923639834553,-0.00947331496373371,1,11,0,0,1,12,7,6,0,1,0,0,61,0,54,32,90,67,2,352,0,"report",4095,11,"SDG","GC-member","GRI","no report<IR>"
"541","US6700024010","US",2016,0.38923934,-279.966,0,0,NA,NA,NA,NA,0,108.9737811,-0.308752144,394.301,NA,237.939,NA,-71.75496803,NA,NA,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"USA",-39.035830725049,NA,NA,0.603445083831895,5.97711457702036,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"542","US6700024010","US",2020,0.25766571,-418.259,0,0,NA,NA,NA,NA,0.338119974,107.7710022,-0.068031118,1582.479,76.82989243,747.027,36.994,-47.65300472,NA,NA,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"USA",-39.035830725049,NA,0.0485503393283576,0.472061240623098,7.3667478837881,1,-0.088447588695043,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"543","US6703461052","US",2016,0.38923934,1298.659,0,398.243,329.3,0.24343686,-176.189172,-0.059783374,0.216644193,-107.246172,-0.086576042,15223.518,55.29409451,NA,57.542,8.658562507,1.3,17,"METAL PRODUCERS","#Calc",1.22354257483333,6,2.277418516,"USA",7.43501993216667,0.253569258750757,0.00363214958001166,NA,9.63059674793878,1,0.0443087831370668,-0.0212989604820351,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,3,0,0,0,9,0,"report",0,5,"noSDG","no GC-member","GRI","no report<IR>"
"544","US6703461052","US",2020,0.25766571,835.538,0,-0.49,50.3,NA,-164.989492,NA,NA,-215.779492,NA,20125.394,50.38901477,NA,-380.371,4.34383518,1.6,12,"METAL PRODUCERS","#Calc",3.1694693675,6,3.362519569,"USA",1.1743658125,0.0602007329409315,0.00250375295857562,NA,9.90973767973488,0,0,-0.00239235590021145,0,1,2,1,0,2,2,0,0,0,0,0,3,0,5,4,0,0,0,36,0,"report",0,8,"noSDG","no GC-member","GRI","no report<IR>"
"545","US6792951054","US",2016,0.38923934,-83.084,0,0.425,NA,NA,NA,NA,0.001497565,32.76456132,-0.288545941,130.635,NA,38.659,1.854,-59.26147833,NA,NA,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"USA",-39.035830725049,NA,NA,0.295931411949324,4.87240717481281,1,-0.0223147657792114,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"546","US6792951054","US",2020,0.25766571,-266.191,0,0.141,0.978,0.112662721,69.56629301,-0.280120612,0.253212377,68.72929301,-0.139570956,3298.797,283.6988486,222.826,15.835,-10.13251895,3.6,66,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"USA",-21.3527719811842,-0.00367405359309669,0.0860006992245961,0.0675476544934411,8.10131313553718,1,-0.0594873605794336,-0.000504390821898437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"547","US6934751057","US",2016,0.38923934,5253,0,1268,547,0.159231905,-1497.674253,-0.151052484,0.14549483,-776.674253,-0.164789559,369353,115.3329395,NA,NA,1.436953757,3.9,77,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"USA",-0.64813859142,0.104130972777461,0.000312256674509209,NA,12.819508105301,0,0,-0.00142560980273559,2,0,9,0,0,0,8,0,0,0,0,0,4,0,0,11,0,0,0,9,0,"report",3,5,"noSDG","no GC-member","GRI","no report<IR>"
"548","US6934751057","US",2020,0.25766571,3429,0,426,3400,NA,2516.46428,NA,0.132160554,-457.5357196,-0.116763776,469390,75.15645251,NA,NA,0.777719438,3.9,63,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"USA",-1.78859773923529,0.991542723826188,0.000160115154796651,NA,13.0591892583801,0,0,-0.00722462055604955,1,1,6,1,1,0,16,2,0,2,1,0,25,0,3,13,3,4,0,45,0,"report",6,13,"SDG","no GC-member","GRI","no report<IR>"
"549","US72919P2020","US",2016,0.38923934,-57.879,0,-0.392,NA,NA,NA,NA,0.041152188,22.13678376,-0.241412516,240.832,72.16450216,21.177,NA,-25.70754717,NA,NA,"ELECTRICAL","#Calc",-0.896444010375,9,9.9628529615,"USA",-24.811103159625,NA,0.299646650611214,0.0879326667552485,5.48409959497097,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"550","US72919P2020","US",2020,0.25766571,-627,0,-30.845,NA,NA,NA,NA,-6.482023331,130.7114002,-4.209580072,2251.282,38.30675041,27.848,NA,-43.08101395,NA,NA,"ELECTRICAL","#Calc",1.32022453177778,9,5.430948617,"USA",-39.035830725049,NA,0.0170155273350917,0.0123698408284702,7.71925511071452,0,0,NA,0,1,0,0,0,1,14,0,0,1,0,0,5,0,0,0,2,0,0,3,0,"report",3,6,"noSDG","no GC-member","GRI","no report<IR>"
"551","US73278L1052","US",2016,0.38923934,241.378,0,92.931,80.378,0.221013403,-13.57581341,-0.07971187,0.235950127,-1.022813411,-0.064775147,994.095,213.4603577,NA,NA,25.03329088,NA,NA,NA,"#Calc",NA,NA,NA,"USA",NA,0.332996379123201,0.214728328479672,NA,6.90183277553037,0,0,-0.0799103323785904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"552","US73278L1052","US",2020,0.25766571,451.674,0,85.231,81.792,0.00499576,-34.5889019,-0.346651273,-1.240931003,-31.1499019,-1.592578036,1739.67,97.55563201,NA,22.817,28.02872908,3.2,57,NA,"#Calc",NA,NA,NA,"USA",NA,0.181086358745467,0.056077090488426,NA,7.46145071904934,1,0.0505165229789627,-0.0463468307098557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"553","US7458671010","US",2016,0.38923934,933.85,0,331.147,2.743,0.08081259,-360.7481577,-0.216417989,0.285124501,-32.34415766,-0.012106078,10178.2,74.27880163,NA,NA,9.643422114,1.6,17,"CONSTRUCTION","#Calc",10.0916379183846,13,8.934931966,"USA",-0.448215804384615,0.00293730256465171,0.00729783278281032,NA,9.22800345718169,0,0,8.7629598218742e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"554","US7458671010","US",2020,0.25766571,1728.694,0,321.855,264.248,0.181205417,-181.1771669,-0.086083897,0.160927848,-123.5701669,-0.106361466,12205.498,49.55088966,NA,NA,15.08386925,2.1,27,"CONSTRUCTION","#Calc",10.0895793633077,13,10.53648516,"USA",4.99428988669231,0.152859904644778,0.00405971879721745,NA,9.40964178494425,0,0,-0.0212849773381776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"555","US74736K1016","US",2016,0.38923934,27.305,0,43.863,52.656,0.20343151,42.02781982,-0.059002937,0.145286025,33.23481982,-0.117148422,6522.323,20.20032994,470.836,24.866,0.416261978,1.7,15,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"USA",-6.86695382476316,1.92843801501556,0.0030971066504986,0.0721883905473556,8.78298587980864,1,0.910675700421168,-0.00805690214946623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"556","US74736K1016","US",2020,0.25766571,807.38,0,73.769,53.236,NA,-154.7981409,NA,0.18225767,-134.2651409,-0.165279336,7221.47,39.22478494,570.395,682.018,11.71631252,2.2,18,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"USA",0.49605948881579,0.0659367336322426,0.00543168979999917,0.0789859959260372,8.88481381227101,1,0.844729866977136,-0.00708382899750355,0,0,0,0,0,0,5,0,0,0,0,0,15,0,1,1,0,0,1,0,0,"report",0,4,"noSDG","GC-member","no GRI","no report<IR>"
"557","US75886F1075","US",2016,0.38923934,1329.815,0,434.293,481.36,0.161638415,-36.25631292,-0.133140158,0.166694423,-83.32331292,-0.12808415,6982.741,10.76234282,2052.295,-321.144,21.08613959,2.9,61,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"USA",17.8084808590833,0.361975161958618,0.00154127767591552,0.293909655248562,8.85119681208228,0,0,-0.0681944005757594,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,"report",0,2,"noSDG","no GC-member","no GRI","no report<IR>"
"558","US75886F1075","US",2020,0.25766571,3810.4,0,297.2,188.1,NA,-793.7094214,NA,NA,-684.6094214,NA,17163.3,24.45012834,2735,1368.1,23.83846599,3.6,83,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"USA",18.7912546908889,0.049364896073903,0.00142455870024995,0.159351639836162,9.75052866224551,1,0.35904366995591,-0.0103873908739089,0,1,0,3,2,0,14,1,0,2,0,2,17,0,4,13,4,29,0,0,0,"report",10,11,"SDG","no GC-member","no GRI","no report<IR>"
"559","US77543R1023","US",2016,0.38923934,-42.547,0,0.211,0.121,-0.013782818,16.6819662,-0.343351919,0.009653115,16.7719662,-0.319915986,179.078,77.49535028,76.177,NA,-23.93043654,NA,NA,"RECREATION","#Calc",11.0784092514286,7,13.80800522,"USA",-35.0088457914286,-0.00284391378945637,0.432746346731592,0.425384469337384,5.18782146511741,0,0,-0.00160047388283206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"560","US77543R1023","US",2020,0.25766571,-18.452,0,-0.945,1.014,NA,5.768447681,NA,0.417674975,3.809447681,0.025948976,2270.542,33.00602779,355.784,2.655,-0.986533275,1.2,7,"RECREATION","#Calc",5.01208132414286,7,3.273983808,"USA",-5.99861459914286,-0.0549533925861695,0.0145366294875849,0.156695625978291,7.72777384849508,1,-0.143886841534793,-0.000467529108384342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"561","US78409V1044","US",2016,0.38923934,3188,0,960,683,0.227222529,-557.8950159,-0.082090317,0.252898951,-280.8950159,-0.056413895,8669,548.3076923,NA,NA,37.83527178,3.2,79,"MISCELLANEOUS","#Calc",9.65414834079167,25,8.001365832,"USA",23.3061445639832,0.214240903387704,0.0632492435459684,NA,9.06750872286864,0,0,-0.0773550640028608,5,4,8,0,0,3,9,11,0,4,2,0,9,0,0,7,6,3,0,17,0,"report",11,11,"SDG","no GC-member","GRI","no report<IR>"
"562","US78409V1044","US",2020,0.25766571,3228,0,694,683,0.28004866,-148.7449119,-0.040607667,0.273095416,-137.7449119,-0.047560912,12537,933.9882122,NA,1002,27.02951643,3.9,76,"MISCELLANEOUS","#Calc",7.52911575376,25,5.686270073,"USA",19.50040067624,0.211586121437423,0.0744985412937704,NA,9.43643955111603,1,0.310408921933086,-0.053815310750674,0,0,9,1,1,1,10,0,0,2,0,0,62,0,24,16,4,3,0,15,0,"report",10,10,"SDG","no GC-member","GRI","no report<IR>"
"563","US8326964058","US",2016,0.38923934,878.4,0,286.1,367.2,0.326579878,25.29216374,0.01924573,0.11606604,-55.80783626,-0.191268107,15867,78.80791802,0,41.6,5.4722153,2.7,62,"FOOD","#Calc",6.32797143857143,7,6.607017231,"USA",-0.855756138571428,0.418032786885246,0.00496678124535199,0,9.67199675973409,1,0.0473588342440801,-0.0229268873534657,1,9,15,3,0,0,5,0,0,1,0,1,11,0,2,1,0,0,0,0,0,"report",1,10,"noSDG","no GC-member","no GRI","no report<IR>"
"564","US8326964058","US",2020,0.25766571,1171.9,0,295.6,333.2,NA,31.24155445,NA,0.181960012,-6.358445549,-0.171508488,16513.8,60.43102599,0,-4.7,6.948916363,3,47,"FOOD","#Calc",6.28121465071429,7,6.948916363,"USA",0.667701712285715,0.284324601075177,0.00365942581295644,0,9.71195167396786,0,0,-0.019994211843701,0,5,2,1,0,0,4,0,0,1,0,0,10,0,1,24,1,0,0,0,0,"report",1,9,"noSDG","no GC-member","no GRI","no report<IR>"
"565","US8545021011","US",2016,0.38923934,1226.1,0,261.2,233.3,0.217152146,-243.9463548,-0.100301164,0.188532396,-216.0463548,-0.128920914,15634.9,60.11308308,0,920.2,7.971341917,2.5,45,"MACHINERY & EQUIPMENT","#Calc",6.522207615,12,7.57868823,"USA",1.449134302,0.190278117608678,0.00384480125104734,0,9.65726087396487,1,0.750509746350216,-0.0146165013177097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"566","US8545021011","US",2020,0.25766571,1219.8,0,43,241.6,0.190967653,-72.70063306,-0.072157491,0.03447468,-271.3006331,-0.228650464,23566.3,42.46265688,0,1045.1,5.524093753,3,50,"MACHINERY & EQUIPMENT","#Calc",6.321953985,12,6.460258513,"USA",-0.797860232,0.198065256599443,0.00180183808574108,0,10.0675730043968,1,0.856779799967208,-0.0101185588602971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"567","US8666741041","US",2016,0.38923934,31.754,0,0.283,0.452,0.00498021,-11.907906,-0.279915146,0.000596121,-12.076906,-0.284299235,5870.776,134.3349044,NA,NA,0.631208985,NA,NA,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"USA",-1.45388336342,0.0142344271587831,0.0228819672901845,NA,8.6777421016998,0,0,-5.59382507485212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"568","US8666741041","US",2020,0.25766571,146.676,0,-0.775,1.115,0.252675665,-36.67837568,-0.136808182,0.368757712,-38.56837568,-0.020726135,11206.586,110.0120066,NA,NA,1.543255632,2,17,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"USA",-1.02306154523529,0.0076017889770651,0.00981672800262274,NA,9.32425692017222,0,0,-6.57708104145544e-05,1,3,2,0,0,3,8,1,0,2,0,0,3,0,1,12,4,0,0,11,0,"report",10,11,"noSDG","no GC-member","GRI","no report<IR>"
"569","US87165B1035","US",2016,0.38923934,3570,0,1319,1771,0.299674835,381.4155562,-0.011118017,0.296945767,-70.5844438,-0.013847084,90207,141.9202592,NA,25,4.098807672,3.1,78,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"USA",2.01371532358,0.496078431372549,0.00157327324043589,NA,11.4098623083611,1,0.00700280112044818,-0.0194785787750618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"570","US87165B1035","US",2020,0.25766571,1797,0,412,847,0.272997574,383.9747191,-0.046511718,0.294384241,-51.02528087,-0.025125051,95948,124.2028187,NA,17,1.79007242,3.3,63,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"USA",-0.776244757235294,0.471341124095715,0.00129448053841664,NA,11.4715616570289,1,0.00946021146355036,-0.00877944039679097,5,11,11,0,0,2,1,0,0,0,0,0,2,0,0,15,0,1,0,0,0,"report",15,7,"SDG","no GC-member","no GRI","no report<IR>"
"571","US8725901040","US",2016,0.38923934,2327,0,867,25,0.023548865,-880.7599442,-0.275732113,0.139240506,-38.75994418,-0.160040472,69768,166.74161,NA,41,3.411473223,2.4,41,"UTILITIES","#Calc",8.11653216263636,11,7.00124334,"USA",-4.70505893963636,0.0107434464976364,0.00238994395711501,NA,11.1529307309068,1,0.0176192522561238,-0.000228505913286894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"572","US8725901040","US",2020,0.25766571,3530,0,786,218,0.069503765,-691.5599563,-0.187098808,0.232911001,-123.5599563,-0.023691573,216369,164.1267752,NA,37,2.327805071,2.7,35,"UTILITIES","#Calc",4.28660832290909,11,2.327805071,"USA",-1.95880325190909,0.0617563739376771,0.000758550324676825,NA,12.284740562458,1,0.0104815864022663,-0.000965500605156007,0,0,8,0,0,0,22,0,0,4,0,0,38,0,0,5,1,0,0,10,0,"report",1,6,"noSDG","no GC-member","GRI","no report<IR>"
"573","US8740541094","US",2016,0.38923934,76.965,0,9.662,6.648,0.084331145,-23.3098058,-0.191528798,0.009232733,-20.2958058,-0.26662721,3277.124,25.0993297,137.915,-9.085,2.570681637,NA,NA,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"USA",-4.71253416576316,0.086376924576106,0.00765895025638334,0.0420841567179027,8.09472148747026,0,0,-0.00193719308209546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"574","US8740541094","US",2020,0.25766571,677.816,0,88.93,70.749,0.12806981,-103.9009409,-0.207249998,0.203132814,-85.71994089,-0.132186995,6028.218,5.740462176,317.311,209.854,12.34969322,1.4,10,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"USA",1.12944018881579,0.104377884263576,0.00095226519279827,0.0526376119775363,8.70420672365783,1,0.309603196147627,-0.0114465834830636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"575","US8793601050","US",2016,0.38923934,241.3,0,50.4,24.6,0.149710549,-69.32345274,-0.145642921,0.16589837,-43.52345274,-0.1294551,2774.4,39.74523932,0,NA,8.788127106,NA,NA,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"USA",1.50491130323684,0.101947782842934,0.0143257062139562,0,7.92818978658622,0,0,-0.00852824591716407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"576","US8793601050","US",2020,0.25766571,469.7,0,67.8,66.4,NA,-54.62558399,NA,NA,-53.22558399,NA,5084.8,29.18912222,0,180.2,9.720009105,2.3,25,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"USA",-1.50024392618421,0.14136682989142,0.00574046613829452,0,8.5340109763424,1,0.383649137747498,-0.0128205129326876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"577","US88339J1051","US",2016,0.38923934,43.834,0,23.352,16.74,0.164582449,-0.32191723,-0.123385798,-0.077613618,6.29008277,-0.365581864,537.596,15.72393235,27.313,NA,11.7230322,NA,NA,"RECREATION","#Calc",11.0784092514286,7,13.80800522,"USA",0.644622948571429,0.381895332390382,0.0292486036912477,0.0508058095670355,6.28710734870507,0,0,-0.0308212502096452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"578","US88339J1051","US",2020,0.25766571,143.903,0,-98.414,4.983,0.269396076,-32.09586867,-0.120837569,0.278954318,-135.4928687,-0.111279328,2753.645,28.86358813,166.654,-68.628,6.420792762,2.6,54,"RECREATION","#Calc",5.01208132414286,7,3.273983808,"USA",1.40871143785714,0.0346274921301154,0.01048195687171,0.0605212363975748,7.92068076756662,0,0,-0.00167494768328477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"579","US88579Y1010","US",2016,0.38923934,7053,0,1995,1888,0.222850944,-857.305065,-0.091448376,0.257358977,-750.305065,-0.056940342,32906,113.5657409,1735,2687,21.44127438,3.2,77,"DIVERSIFIED","#Calc",12.776682107,2,12.776682107,"USA",8.664592273,0.267687508861477,0.00345121682671853,0.0527259466358719,10.4014102909466,1,0.380972635757834,-0.0565412675302316,1,0,2,1,0,6,42,2,0,5,0,0,22,0,4,11,11,67,55,33,0,"report",66,11,"SDG","GC-member","GRI","no report<IR>"
"580","US88579Y1010","US",2020,0.25766571,6795,0,1337,1351,0.204939345,-399.8384995,-0.078310932,0.221707104,-413.8384995,-0.061543173,47344,153.6877283,1878,3000,14.77125746,3.9,85,"DIVERSIFIED","#Calc",8.2995780265,2,8.2995780265,"USA",6.4716794335,0.198822663723326,0.00324619230103075,0.0396671172693478,10.76519537464,1,0.441501103752759,-0.0281660107934585,2,5,9,1,0,5,32,2,0,9,0,0,28,0,3,72,15,101,65,62,0,"report",119,12,"SDG","GC-member","GRI","no report<IR>"
"581","US8936411003","US",2016,0.38923934,768.116,0,181.702,183.291,0.213016117,-115.6899649,-0.093143769,0.164679852,-117.2789649,-0.141480034,10726.277,NA,0,NA,8.02070575,1.4,13,"AEROSPACE","#Calc",6.5991462206,5,6.920171242,"USA",1.4215595294,0.238624114066105,NA,0,9.2804518043073,0,0,-0.0168092983568451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"582","US8936411003","US",2020,0.25766571,740,0,87,223,NA,32.3273746,NA,NA,-103.6726254,NA,18395,NA,0,105,4.271317431,1.7,9,"AEROSPACE","#Calc",-5.7658067674,5,-1.041406835,"USA",10.0371241984,0.301351351351351,NA,0,9.81983416753888,1,0.141891891891892,-0.0120192048788258,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"report",1,3,"noSDG","no GC-member","no GRI","no report<IR>"
"583","US89400J1079","US",2016,0.38923934,205.4,0,74,93.6,0.324616,13.65023956,0.023128318,0.123907954,-5.949760436,-0.177579728,4781.2,174.3175814,NA,NA,4.453599306,NA,NA,"MISCELLANEOUS","#Calc",9.65414834079167,25,8.001365832,"USA",-5.20054903479167,0.455696202531646,0.0364589603865138,NA,8.47244684000383,0,0,-0.0194094583777378,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,"report",3,4,"noSDG","no GC-member","no GRI","no report<IR>"
"584","US89400J1079","US",2020,0.25766571,389.4,0,83.7,131.9,0.235977107,31.56497253,-0.15306452,0.374736865,-16.63502747,-0.014304762,7311.6,138.5757027,NA,131,5.399034995,2.8,42,"MISCELLANEOUS","#Calc",7.52911575376,25,5.686270073,"USA",-2.13008075876,0.338726245505907,0.0189528561053668,NA,8.89721740704245,1,0.336414997431947,-0.0179025999405411,0,0,12,0,1,0,0,2,0,1,0,1,9,0,0,19,3,5,0,4,0,"report",6,8,"SDG","no GC-member","GRI","no report<IR>"
