Column1;ISIN;Country;year;str;PTI;TXT;CTP;cetr_5;diff_c;cetr_5_s;etr_5;diff_e;etr_5_s;ASSETS;LTD;RD;PTI_FOREIGN;ROA;FTSE_ESG_a;FTSE_ESG_sr;Sector
72;CH0030170408;CH;2012;0.21174438;478.902482;65.87174134;62.35431826;0.136088784;-39.05059086;-0.075441479;0.130195813;-35.53316778;-0.081334451;2193.04089;1.027038357;0;#N/B;21.75734244;#N/B;#N/B;CONSTRUCTION
71;CH0030170408;CH;2013;0.21148581;544.9445181;74.85975764;60.40556812;0.153137908;-54.8424647;-0.058347902;0.130791043;-40.38827519;-0.080694767;2502.951594;0.703082747;0;#N/B;23.86734067;#N/B;#N/B;CONSTRUCTION
70;CH0030170408;CH;2014;0.21148581;628.3505111;83.67811048;70.46002775;0.159765988;-62.42718904;-0.051719822;0.129668928;-49.20910632;-0.081816882;2447.038675;0.611496127;0;#N/B;24.69994632;3.5;97;CONSTRUCTION
69;CH0030170408;CH;2015;0.21148581;493.1041152;54.42008348;85.78433006;0.159881761;-18.50019315;-0.051604049;0.128851091;-49.86443973;-0.082634719;3550.249635;76.85872352;0;#N/B;15.86553723;3.4;97;CONSTRUCTION
68;CH0030170408;CH;2016;0.21148581;640.2977849;83.84368584;100.0845935;0.149845389;-35.32930216;-0.061640421;0.135931708;-51.57020983;-0.075554102;3543.16912;59.375;0;#N/B;17.63267132;3.5;97;CONSTRUCTION
67;CH0030170408;CH;2017;0.21148581;622.0903966;86.25751212;131.7738436;0.162429217;0.210552186;-0.049085334;0.142958749;-45.3057793;-0.068555802;3840.738871;48.72632266;0;#N/B;16.67506366;3.8;100;CONSTRUCTION
66;CH0030170408;CH;2018;0.21148581;702.1828725;91.96225047;104.9391458;#N/B;-43.56256774;#N/B;0.151411511;-56.53946308;-0.060138521;3552.241802;47.97754096;0;#N/B;18.97137178;3.8;97;CONSTRUCTION
65;CH0030170408;CH;2019;0.21148581;747.4470337;96.49996033;89.85867004;#N/B;-68.21577131;#N/B;0.169274919;-61.57448103;-0.042285983;3847.059364;44.07056345;0;#N/B;20.55596297;3.6;88;CONSTRUCTION
64;CH0030170408;CH;2020;0.21148581;803.6318527;119.324894;100.1476789;#N/B;-69.80905447;#N/B;0.194877588;-50.63183937;-0.016691642;4243.452538;40.52029136;0;#N/B;20.17843051;3.6;87;CONSTRUCTION
81;CH0102484968;CH;2011;0.21174438;359.5774068;68.41686721;98.72773772;#N/B;22.58924265;#N/B;0.21151008;-7.721627859;-9.29587E-05;56602.13569;223.7695476;#N/B;#N/B;0.642631002;#N/B;#N/B;FINANCIAL
81;CH0102484968;CH;2012;0.21174438;384.9979445;77.70307353;#N/B;#N/B;#N/B;#N/B;0.205126469;-3.818077544;-0.006408975;59890.42379;173.4567248;#N/B;#N/B;0.670444842;#N/B;#N/B;FINANCIAL
80;CH0102484968;CH;2013;0.21148581;268.2287679;72.05629207;42.51041857;0.162062262;-14.21615968;-0.049423548;0.201245111;15.32971383;-0.010240699;81545.08575;268.2181346;#N/B;#N/B;0.390545766;#N/B;#N/B;FINANCIAL
79;CH0102484968;CH;2014;0.21148581;491.4789031;112.2597565;55.91795195;0.161700201;-48.02286196;-0.049785609;0.188773847;8.318942558;-0.022711963;82759.32501;199.8484424;#N/B;#N/B;0.581439447;2;38;FINANCIAL
78;CH0102484968;CH;2015;0.21148581;138.023456;16.92838475;130.1304668;0.17824187;100.9404644;-0.03324394;0.181037557;-12.26161764;-0.030448253;84031.4658;204.3885242;#N/B;#N/B;0.159784257;2;33;FINANCIAL
77;CH0102484968;CH;2016;0.21148581;722.9234026;132.4649032;79.47894191;0.150425615;-73.40909947;-0.061060195;0.181496522;-20.4231382;-0.029989288;94659.5152;370.2450189;#N/B;#N/B;0.789917187;3.7;66;FINANCIAL
76;CH0102484968;CH;2017;0.21148581;898.8459478;173.3278159;100.2781678;0.166041671;-89.81499554;-0.045555809;0.165782511;-16.76534747;-0.045814969;100479.8366;357.5105159;#N/B;#N/B;0.911475504;3.9;67;FINANCIAL
75;CH0102484968;CH;2018;0.21148581;911.4480824;162.0579214;145.6068966;0.166698366;-47.15143941;-0.044968413;0.158763859;-30.7004146;-0.05290292;104380.5022;365.8868524;#N/B;#N/B;0.888375871;4.6;93;FINANCIAL
74;CH0102484968;CH;2019;0.21148581;569.0378265;101.8331177;122.0588654;0.160647336;1.71543969;-0.05097694;0.159447631;-18.51030799;-0.052176645;105370.1639;301.0743989;#N/B;#N/B;0.551886344;4;68;FINANCIAL
73;CH0102484968;CH;2020;0.21148581;901.2225696;156.9335436;154.8027419;0.198569647;-35.79304323;-0.013036159;0.168555016;-33.66224156;-0.04305079;123465.1239;106.2468875;#N/B;#N/B;0.801147121;3.6;59;FINANCIAL
54;CH0210483332;CH;2011;0.21174438;2493.805807;363.1355395;436.0377501;0.203386177;-92.01161442;-0.008207258;0.170020234;-164.913825;-0.041573202;15674.10796;9.959088252;0;#N/B;16.43801467;#N/B;#N/B;MISCELLANEOUS
54;CH0210483332;CH;2012;0.21174438;3060.464362;475.9864707;464.4084214;0.205704639;-183.6277073;-0.005843929;0.182439416;-172.0496581;-0.029109151;18616.19596;18.98981989;0;#N/B;18.10523474;#N/B;#N/B;MISCELLANEOUS
53;CH0210483332;CH;2013;0.21148581;3347.449803;555.8990269;488.9232405;0.219779382;-219.0148925;0.008293572;0.202046142;-152.0391061;-0.009439668;22138.82933;13.11434303;0;#N/B;16.52831379;#N/B;#N/B;MISCELLANEOUS
52;CH0210483332;CH;2014;0.21148581;2165.48777;465.3843838;832.3948328;0.234776526;374.4248978;0.023290716;0.216709683;7.414448799;0.005223873;22098.62444;21.4478885;0;#N/B;9.820126878;3.3;80;MISCELLANEOUS
51;CH0210483332;CH;2015;0.21148581;2276.882459;408.3599176;492.239252;0.211537355;10.71092081;5.15449E-05;0.218438691;-73.16841362;0.006952881;23062.21278;16.46175317;0;#N/B;10.17255989;3.1;71;MISCELLANEOUS
50;CH0210483332;CH;2016;0.21148581;1759.301368;394.8556687;315.8845349;0.201118959;-56.18273995;-0.010366851;0.215019612;22.78839378;0.003533802;21562.12829;13.78066843;0;#N/B;7.957486735;3.4;80;MISCELLANEOUS
49;CH0210483332;CH;2017;0.21148581;1979.630639;504.8408713;404.3401423;#N/B;-14.32364687;#N/B;#N/B;86.17708215;#N/B;31672.8281;56.81088101;0;#N/B;7.402551142;3.8;83;MISCELLANEOUS
48;CH0210483332;CH;2018;0.21148581;2037.0244;440.9694866;354.1644695;#N/B;-76.63728567;#N/B;#N/B;10.16773137;#N/B;31794.62103;42.66414961;0;#N/B;6.509728312;4.1;89;MISCELLANEOUS
47;CH0210483332;CH;2019;0.21148581;1312.101489;296.6393713;414.4063127;#N/B;136.9154666;#N/B;#N/B;19.14852514;#N/B;33809.56501;57.03197946;0;#N/B;4.02221573;3.8;73;MISCELLANEOUS
46;CH0210483332;CH;2020;0.21148581;1751.39212;263.3497133;288.9855261;#N/B;-81.409055;#N/B;#N/B;-107.0448678;#N/B;42059.2873;76.47687634;0;#N/B;4.473350932;3.8;79;MISCELLANEOUS
45;CH0432492467;CH;2011;0.21174438;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
45;CH0432492467;CH;2012;0.21174438;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
44;CH0432492467;CH;2013;0.21148581;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
43;CH0432492467;CH;2014;0.21148581;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
42;CH0432492467;CH;2015;0.21148581;350.9999817;42.99999776;#N/B;#N/B;#N/B;#N/B;0.061420337;-31.23151768;-0.150065473;28201.99908;1.214198079;457.9999762;#N/B;#N/B;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
41;CH0432492467;CH;2016;0.21148581;-113.0000062;57.00000311;#N/B;#N/B;#N/B;#N/B;0.118779029;80.89790094;-0.092706781;27739.9995;1.082044151;499.0000272;#N/B;-0.394599194;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
40;CH0432492467;CH;2017;0.21148581;-126.9999952;-382.9999854;#N/B;#N/B;#N/B;#N/B;0.361453136;-356.1412885;0.045523274;27388.00022;0.647010291;583.9999777;#N/B;-0.455517843;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
39;CH0432492467;CH;2018;0.21148581;-299.9999901;-72.9999976;#N/B;#N/B;#N/B;#N/B;0.370502254;-9.554256686;0.062740476;27061.99975;0.600733248;586.9999807;#N/B;-1.100293926;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
38;CH0432492467;CH;2019;0.21148581;-331.9999866;323.9999869;-223.999991;0.345536229;-153.7867049;0.040857416;0.353168373;394.213273;0.04848956;27654.99952;19.78967;655.9999736;-57.99999766;-1.234387134;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
37;CH0432492467;CH;2020;0.21148581;-635.0000229;-104.0000037;-97.00000349;0.38772551;37.29349069;0.084600445;0.336694465;30.29349044;0.0335694;27599.99905;23.92413134;673.0000242;-50.0000018;-2.329260656;3.3;69;DRUGS, COSMETICS & HEALTH CARE
180;DE0005190003;DE;2011;0.30175;10267.73072;3443.437798;3756.351168;0.379538913;658.0634233;0.077788913;0.328745167;345.1500532;0.026995167;160229.3494;245.9390487;0;#N/B;6.321251065;#N/B;#N/B;AUTOMOTIVE
180;DE0005190003;DE;2012;0.30175;10022.71446;3457.791533;3162.363579;0.356064389;138.0094899;0.054314389;0.318642621;433.4374441;0.016892621;173811.2673;224.8663891;0;#N/B;6.113670553;#N/B;#N/B;AUTOMOTIVE
179;DE0005190003;DE;2013;0.30175;10478.88984;3404.012865;3700.071706;0.33780725;538.0666978;0.03605725;0.289479619;242.0078565;-0.012270381;190676.5807;195.4168079;0;#N/B;5.842079552;#N/B;#N/B;AUTOMOTIVE
178;DE0005190003;DE;2014;0.30175;11549.35647;3833.426002;5640.04407;0.311677937;2155.025755;0.010612088;0.281048083;348.4076871;-0.020017767;187319.3681;208.2375067;0;#N/B;5.93969575;3.8;96;AUTOMOTIVE
177;DE0005190003;DE;2015;0.30175;10228.68558;3136.028058;3684.94386;0.29817017;598.4379879;-0.002415495;0.27336148;49.52218565;-0.027224185;197882.5834;210.0423231;0;#N/B;5.474752571;3.8;98;AUTOMOTIVE
176;DE0005190003;DE;2016;0.30175;10691.3963;3047.573391;2673.678724;0.292252016;-552.4501109;-0.00789521;0.270610036;-178.5554444;-0.02953719;210341.4024;207.4615777;0;#N/B;5.065712751;3.9;97;AUTOMOTIVE
175;DE0005190003;DE;2017;0.30175;11207.15794;2255.86915;2595.377457;0.305155475;-786.3824505;0.005364793;0.26859352;-1125.890758;-0.031197162;234763.5935;146.9210561;0;#N/B;5.031790524;4.5;99;AUTOMOTIVE
174;DE0005190003;DE;2018;0.29825;10611.8488;2984.76681;2326.466462;0.328265392;-838.5174415;0.029001228;0.294150295;-180.2170936;-0.005113869;238895.4811;150.0321409;0;#N/B;4.447619942;4.5;97;AUTOMOTIVE
173;DE0005190003;DE;2019;0.29897059;7814.593925;2395.192065;3793.133602;0.382052479;1456.799846;0.081926612;0.284397958;58.85830887;-0.015727908;271266.7037;191.013755;0;#N/B;3.098683437;4.8;100;AUTOMOTIVE
172;DE0005190003;DE;2020;0.29897059;4904.170191;1556.065158;1829.659032;0.306086819;363.4563767;0.005088487;0.254772067;89.86250277;-0.046226265;282007.4659;170.8758273;0;#N/B;1.822317673;4.8;100;AUTOMOTIVE
189;DE0005439004;DE;2011;0.30175;2460.889815;745.7073292;745.7073292;0.277701894;3.133827402;-0.024048106;0.244833159;3.133827402;-0.056916841;33812.2625;119.7940135;2237.26106;#N/B;7.012044707;#N/B;#N/B;AUTOMOTIVE
189;DE0005439004;DE;2012;0.30175;3370.576064;896.3027236;877.9348117;0.272284693;-139.1365155;-0.029465307;0.245421306;-120.7686035;-0.056328694;36199.44134;104.8463813;2241.14215;#N/B;9.809059577;#N/B;#N/B;AUTOMOTIVE
188;DE0005439004;DE;2013;0.30175;3215.623854;596.8971077;1069.263636;0.273052641;98.94913773;-0.028697359;0.252823063;-373.4173901;-0.048926937;36957.7201;73.65278764;2493.797881;#N/B;8.924811019;#N/B;#N/B;AUTOMOTIVE
187;DE0005439004;DE;2014;0.30175;4182.678966;825.0487797;1027.994862;0.255107898;-234.1285159;-0.045930204;0.259226742;-437.0745984;-0.04181136;36593.24266;60.24681178;2835.541441;#N/B;11.05220822;3;79;AUTOMOTIVE
186;DE0005439004;DE;2015;0.30175;4223.435807;1209.167254;1125.887301;0.321345674;-148.5344537;0.02041807;0.319942888;-65.25450066;0.019015284;36707.48971;41.01890304;2716.412423;#N/B;11.89585272;3;83;AUTOMOTIVE
185;DE0005439004;DE;2016;0.30175;4324.235623;1213.277131;1158.520367;0.437756991;-146.3177319;0.137011517;0.342890379;-91.56096862;0.042144905;39390.79769;34.7042747;3110.073535;#N/B;10.99028078;3.5;88;AUTOMOTIVE
184;DE0005439004;DE;2017;0.30175;4736.197281;1384.539691;1265.655387;0.476070153;-163.4921428;0.175529985;0.348096776;-44.60783856;0.047556608;46053.07938;25.83963003;3500.770541;#N/B;11.09406973;3.5;90;AUTOMOTIVE
183;DE0005439004;DE;2018;0.29825;4459.807894;1051.864857;1015.528565;0.51385103;-314.6091391;0.213585501;0.33036486;-278.2728475;0.030099331;47423.11933;25.80838525;5049.564783;#N/B;9.470092664;3.7;87;AUTOMOTIVE
182;DE0005439004;DE;2019;0.29897059;-519.6671383;651.8504013;969.2693124;0.550680418;1124.634503;0.248496831;0.299628696;807.2155922;-0.002554891;49369.79248;49.4891298;5005.056017;#N/B;-1.086506308;3.7;76;AUTOMOTIVE
181;DE0005439004;DE;2020;0.29897059;-622.8820531;-57.34071609;1009.447398;0.336803133;1195.670812;0.034899317;0.184199085;128.8826988;-0.117704731;50896.00777;59.81210856;3822.106419;#N/B;-1.276948784;3.5;67;AUTOMOTIVE
216;DE0005552004;DE;2011;0.30175;2223.771017;546.5553532;632.7803707;0.24228936;-38.24253369;-0.05946064;0.176970372;-124.4675512;-0.124779628;49859.34302;63.57525661;#N/B;#N/B;4.198448228;#N/B;#N/B;TRANSPORTATION
216;DE0005552004;DE;2012;0.30175;2834.823891;574.1578066;676.9153559;0.219664277;-178.4927532;-0.082085723;0.152473675;-281.2503025;-0.149276325;44637.06966;53.3983812;#N/B;#N/B;6.108074448;#N/B;#N/B;TRANSPORTATION
215;DE0005552004;DE;2013;0.30175;3407.995719;479.2701421;744.7937665;0.209078025;-283.5689418;-0.092671975;0.14166916;-549.0925663;-0.16008084;49293.40367;60.48354328;#N/B;#N/B;7.373258653;#N/B;#N/B;TRANSPORTATION
214;DE0005552004;DE;2014;0.30175;3411.616498;530.5779934;726.8918509;0.209859028;-302.5634272;-0.091221311;0.141547836;-498.8772847;-0.159532504;45178.42631;55.13011945;#N/B;#N/B;7.036069431;3.5;88;TRANSPORTATION
213;DE0005552004;DE;2015;0.30175;2278.83227;374.8152347;648.7186754;0.216836118;-38.91896207;-0.083605247;0.152611431;-312.8224028;-0.147829934;41423.87849;46.92767809;#N/B;#N/B;5.445944693;4.1;95;TRANSPORTATION
212;DE0005552004;DE;2016;0.30175;3460.18496;388.2752305;584.0721416;0.19919346;-460.0386701;-0.10071871;0.172427813;-655.8355813;-0.127484356;40636.35193;54.43311987;#N/B;#N/B;8.160709627;3.8;92;TRANSPORTATION
211;DE0005552004;DE;2017;0.30175;3753.766266;538.0247923;706.087044;0.215892311;-426.6119267;-0.08409783;0.310508686;-594.6741784;0.010518545;46696.70815;45.35095355;#N/B;#N/B;8.597816961;3.9;91;TRANSPORTATION
210;DE0005552004;DE;2018;0.29825;3053.192294;427.0694013;683.0750921;0.553655641;-227.5395096;0.256231235;0.454656782;-483.5452005;0.157232376;59958.21603;121.1331862;#N/B;#N/B;5.666863737;3.9;88;TRANSPORTATION
209;DE0005552004;DE;2019;0.29897059;3897.223725;781.2355428;943.5265939;0.585378816;-221.6286825;0.286678358;0.563287946;-383.9197336;0.264587487;61028.07689;115.1731954;#N/B;#N/B;6.519500459;4;86;TRANSPORTATION
208;DE0005552004;DE;2020;0.29897059;4793.592667;1134.274603;859.5407541;0.456812566;-573.6024738;0.156387426;0.511872092;-298.8686253;0.211446952;70485.04266;133.1857444;#N/B;#N/B;7.510605046;3.8;84;TRANSPORTATION
225;DE0005557508;DE;2011;0.30175;4300.125069;3266.815584;1081.984898;0.427642486;-215.5778419;0.125892486;0.515282031;1969.252845;0.213532031;159077.8904;130.8664362;0;#N/B;2.470102335;#N/B;#N/B;UTILITIES
225;DE0005557508;DE;2012;0.30175;-7989.399457;-1947.255559;891.4217401;0.353796058;3302.223026;0.052046058;0.331867014;463.5457272;0.030117014;142310.7355;162.7699784;0;#N/B;-5.397337776;#N/B;#N/B;UTILITIES
224;DE0005557508;DE;2013;0.30175;2919.43225;1226.719145;860.2965431;0.154054315;-20.64213847;-0.147695685;0.204216185;345.7804632;-0.097533815;162802.0311;210.0171699;0;#N/B;1.945243045;#N/B;#N/B;UTILITIES
223;DE0005557508;DE;2014;0.30175;6032.671785;1467.048152;900.6561438;0.132376175;-919.7025673;-0.168554733;0.209537096;-353.3105594;-0.091393811;156532.0663;214.4042143;0;#N/B;3.675032726;4.4;89;UTILITIES
222;DE0005557508;DE;2015;0.30175;5271.809543;1414.982957;770.6999648;0.12204795;-820.0685649;-0.178208023;0.220775057;-175.7855728;-0.079480915;156340.2982;203.2687075;0;#N/B;3.479215457;3.9;78;UTILITIES
221;DE0005557508;DE;2016;0.30175;5088.507295;1596.242614;582.9659444;0.106465955;-952.4911318;-0.193205762;0.21403392;60.78553823;-0.085637797;156614.5487;208.5923904;0;#N/B;3.146321027;3.9;81;UTILITIES
220;DE0005557508;DE;2017;0.30175;5547.18224;-628.2595583;715.1105206;0.118340854;-958.7517204;-0.181179019;0.20666527;-2302.121799;-0.092854602;179077.697;179.4104249;0;#N/B;3.304918738;4;75;UTILITIES
219;DE0005557508;DE;2018;0.29825;6703.33795;2151.863503;822.2855599;0.132230004;-1176.984984;-0.167109524;0.272123226;152.5929588;-0.027216303;176487.4947;192.8009836;0;#N/B;3.744081919;4.2;75;UTILITIES
218;DE0005557508;DE;2019;0.29897059;8028.370413;2229.543268;848.3904605;0.151218919;-1551.856179;-0.14867426;0.26096534;-170.7033709;-0.038927839;207148.3844;261.9705428;0;#N/B;4.232744911;4.2;86;UTILITIES
217;DE0005557508;DE;2020;0.29897059;9905.238212;2200.150737;786.5823877;0.191718369;-2174.792525;-0.108788812;0.257692076;-761.2241759;-0.042815105;345415.4956;382.0945382;0;#N/B;3.72241072;4.2;82;UTILITIES
234;DE0005785604;DE;2011;0.30175;2686.882805;839.998558;717.6146622;0.277099272;-93.1522242;-0.024650728;0.288249382;29.23167167;-0.013500618;34168.60466;165.0979735;371.3238659;#N/B;7.743797347;#N/B;#N/B;MISCELLANEOUS
234;DE0005785604;DE;2012;0.30175;3087.864356;854.1721284;846.4653122;0.269931215;-85.29775719;-0.031818785;0.282672651;-77.590941;-0.019077349;40737.24238;138.9893075;391.7631567;#N/B;8.402656414;#N/B;#N/B;MISCELLANEOUS
233;DE0005785604;DE;2013;0.30175;3135.834004;881.5384331;860.2965431;0.276714332;-85.94136771;-0.025035668;0.271122827;-64.69947775;-0.030627173;45278.05751;151.6163665;517.7710676;#N/B;7.409266288;#N/B;#N/B;MISCELLANEOUS
232;DE0005785604;DE;2014;0.30175;3336.009133;932.4908234;1035.953532;0.256212529;29.31277608;-0.044623804;0.252032096;-74.14993263;-0.048804237;48347.54722;161.1361966;481.499529;#N/B;6.908012195;1.9;32;MISCELLANEOUS
231;DE0005785604;DE;2015;0.30175;3682.726019;1083.415634;953.6718988;0.236417546;-157.5906773;-0.063911692;0.242677146;-27.84694222;-0.057652092;46964.00857;132.3859051;492.3608408;#N/B;7.984324662;1.9;30;MISCELLANEOUS
230;DE0005785604;DE;2016;0.30175;4115.053725;1154.869916;988.9403307;0.226934536;-252.7771308;-0.072909664;0.234253732;-86.84754515;-0.065590468;49253.65915;116.6614024;555.3110135;#N/B;8.273101301;1.7;24;MISCELLANEOUS
229;DE0005785604;DE;2017;0.30175;4441.806357;1020.78079;1338.858341;#N/B;-1.456727504;#N/B;0.225641121;-319.5342777;-0.073963568;63802.10332;139.389503;629.3874929;3872.199396;7.889412;2;28;MISCELLANEOUS
228;DE0005785604;DE;2018;0.29825;5502.352728;1120.762241;1083.01025;#N/B;-558.0664515;#N/B;0.222723297;-520.3144602;-0.076451682;64820.03286;124.1580689;793.9715664;#N/B;8.492661787;2.1;26;MISCELLANEOUS
227;DE0005785604;DE;2019;0.29897059;4378.500635;988.2965391;865.1791899;#N/B;-443.8637283;#N/B;0.234100245;-320.7463791;-0.065678168;75214.23117;162.4627488;721.9153655;#N/B;6.324519639;2.6;39;MISCELLANEOUS
226;DE0005785604;DE;2020;0.29897059;4247.544894;1029.396951;872.0804733;#N/B;-397.8105296;#N/B;0.233256189;-240.494052;-0.067175344;81544.71077;152.888076;856.1208307;#N/B;5.575674139;2.6;43;MISCELLANEOUS
207;DE0005810055;DE;2011;0.30175;1582.368145;388.012579;#N/B;#N/B;#N/B;#N/B;0.230887051;-89.46700867;-0.070862949;283004.866;57.44659241;#N/B;#N/B;0.62029653;#N/B;#N/B;FINANCIAL
207;DE0005810055;DE;2012;0.30175;1078.825821;212.9650209;331.9068842;0.251556283;6.371192838;-0.050193717;0.238171216;-112.5706705;-0.063578784;256806.9221;69.86357157;#N/B;#N/B;0.406935097;#N/B;#N/B;FINANCIAL
206;DE0005810055;DE;2013;0.30175;873.1744389;228.0847934;123.8667708;0.247559679;-139.6136161;-0.054190321;0.274205359;-35.39559356;-0.027544641;260859.5678;61.09135217;#N/B;#N/B;0.342465843;#N/B;#N/B;FINANCIAL
205;DE0005810055;DE;2014;0.30175;1172.179432;230.1382046;314.3674611;0.26703993;-39.33768249;-0.033894828;0.273685985;-123.5669389;-0.027248773;261310.4157;57.65227279;#N/B;#N/B;0.436115087;4;100;FINANCIAL
204;DE0005810055;DE;2015;0.30175;973.6324735;252.2794849;230.3228528;0.288541492;-63.47074609;-0.011746329;0.284659453;-41.514114;-0.015628368;195663.2725;97.53100307;#N/B;#N/B;0.44335698;4;100;FINANCIAL
203;DE0005810055;DE;2016;0.30175;1100.887491;314.7131142;307.3015927;0.287166908;-24.89120777;-0.012592204;0.283950639;-17.47968628;-0.015808473;172835.021;66.31778621;#N/B;#N/B;0.578634087;4;96;FINANCIAL
202;DE0005810055;DE;2017;0.30175;1228.997513;441.4735927;348.3061968;0.307612368;-22.54380277;0.007872867;0.289166767;70.62359314;-0.010572733;162307.6852;63.74422794;#N/B;#N/B;0.728756799;4.4;98;FINANCIAL
201;DE0005810055;DE;2018;0.29825;1359.071686;358.2899922;357.8180923;0.344489035;-47.52503801;0.04491521;0.274301942;-47.05313812;-0.025271884;185111.4181;56.35727448;#N/B;#N/B;0.775503513;4.4;94;FINANCIAL
200;DE0005810055;DE;2019;0.29897059;1564.485733;405.8395527;553.0207474;0.382582097;85.28552473;0.082315621;0.271956907;-61.89566993;-0.028309569;154047.9634;53.26486845;#N/B;#N/B;0.934459793;4.6;97;FINANCIAL
199;DE0005810055;DE;2020;0.29897059;1717.029554;458.9537236;435.2422545;0.399114722;-78.09908432;0.098223892;0.243348848;-54.38761524;-0.057541983;186926.4995;94.69708023;#N/B;#N/B;1.03872137;4.7;100;FINANCIAL
243;DE0006047004;DE;2011;0.30175;1032.892267;331.4100271;428.899926;0.431276774;117.2246845;0.129526774;0.241974221;19.73478566;-0.059775779;37672.7008;77.64603313;0;#N/B;2.63382804;#N/B;#N/B;CONSTRUCTION
243;DE0006047004;DE;2012;0.30175;703.5038718;194.7255559;421.8197398;0.420932707;209.5374465;0.119182707;0.247097417;-17.55673742;-0.054652583;36925.48423;67.95038543;0;#N/B;1.920807462;#N/B;#N/B;CONSTRUCTION
